,City,Legal Status,Legal Status Code,Population,Violent Crime per Capita,Rape per Capita,Robbery per Capita,Aggravated Assault per Capita,Property Crime Total per Capita,Burglary per Capita,Larceny-Theft per Capita,Motor Vehicle Theft per Capita
51,Chino Valley,Medical,2.0,12564.0,0.0019102196752626551,0.0,0.0,0.0017510347023241006,0.00971028334925183,0.0018306271887933779,0.0069245463228271254,0.0009551098376313276
52,Clarkdale,Medical,2.0,4433.0,0.0013534852244529664,0.00022558087074216106,0.0,0.0006767426122264832,0.0051883600270697045,0.00045116174148432213,0.004737198285585382,0.0
53,Colorado City,Medical,2.0,4838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Coolidge,Medical,2.0,13277.0,0.006025457558183325,0.0003012728779091662,0.0003765910973864578,0.0053475935828877,0.026512013256006627,0.0027867741206597874,0.02221887474580101,0.0015063643895458312
55,Cottonwood,Medical,2.0,12380.0,0.0037964458804523424,0.00024232633279483036,0.0006462035541195477,0.002827140549273021,0.03861066235864297,0.004523424878836834,0.031663974151857836,0.0024232633279483036
56,Douglas,Medical,2.0,16044.0,0.0010595861381201695,6.232859636000998e-05,6.232859636000998e-05,0.0009349289454001496,0.02461979556220394,0.004176015956120668,0.0193841934679631,0.0010595861381201695
57,Eagar,Medical,2.0,4944.0,0.0020226537216828477,0.0002022653721682848,0.0,0.0018203883495145632,0.005865695792880259,0.0014158576051779936,0.003843042071197411,0.0006067961165048543
58,El Mirage,Medical,2.0,36221.0,0.0029264791143259433,0.0006902073382844206,0.00030369122884514507,0.0018221473730708705,0.02216945970569559,0.003616686452610364,0.015985201954667183,0.002567571298418045
59,Florence,Medical,2.0,27571.0,0.0009067498458525262,0.0,3.626999383410105e-05,0.0008704798520184252,0.0026477095498893765,0.0004352399260092126,0.0019948496608755578,0.0002176199630046063
60,Gilbert,Medical,2.0,259629.0,0.001093868558597075,0.0001810275431481075,0.00015406599416860212,0.0007433684218635053,0.010776916292093718,0.001521401692414946,0.008677767121546514,0.0005777474781322579
61,Glendale,Medical,2.0,255468.0,0.004395853883852381,0.00032489392017786965,0.0008141919927349022,0.0031628227410086585,0.027228459141653748,0.00498301157092082,0.019274429674166628,0.002971017896566302
62,Globe,Medical,2.0,7328.0,0.01910480349344978,0.00013646288209606986,0.0008187772925764192,0.018013100436681223,0.06400109170305676,0.006823144104803494,0.05212882096069869,0.005049126637554585
63,Goodyear,Medical,2.0,89607.0,0.0022208086421819724,0.00022319684846049974,0.00033479527269074963,0.0016404968361846731,0.021449217137054024,0.0031693952481390963,0.017420514022342005,0.000859307866572924
64,Hayden,Medical,2.0,976.0,0.006147540983606557,0.0,0.0,0.006147540983606557,0.012295081967213115,0.004098360655737705,0.006147540983606557,0.0020491803278688526
65,Huachuca City,Medical,2.0,1723.0,0.0005803830528148578,0.0005803830528148578,0.0,0.0,0.01044689495066744,0.0011607661056297156,0.009286128845037725,0.0
66,Jerome,Medical,2.0,456.0,0.0021929824561403508,0.0,0.0,0.0021929824561403508,0.02412280701754386,0.008771929824561403,0.013157894736842105,0.0021929824561403508
67,Kingman,Medical,2.0,31351.0,0.003955216739497943,0.00028707218270549584,0.0005422474562214922,0.0030621032821919556,0.03527798156358649,0.004337979649771937,0.027686517176485598,0.0032534847373289527
68,Lake Havasu City3,Medical,2.0,56243.0,0.0018668989918745444,0.00048005974076774,5.333997119641555e-05,0.0013334992799103888,0.014046192415056096,0.002044698895862596,0.01100581405686041,0.0009956794623330904
69,Mammoth,Medical,2.0,1709.0,0.0023405500292568754,0.0,0.0,0.0023405500292568754,0.018139262726740785,0.005851375073142188,0.010532475131655939,0.0017554125219426564
70,Marana,Medical,2.0,50942.0,0.0007655765380236348,0.00011778100584978996,0.0001374111734914216,0.0005103843586824232,0.022869145302500882,0.001433002237839111,0.020552785520788347,0.0008833575438734247
71,Maricopa,Medical,2.0,53165.0,0.001260227593341484,7.523746825919308e-05,0.00016928430358318443,0.0010157058214991066,0.011567760744850936,0.0014107025298598702,0.008990877456973573,0.0011661807580174927
72,Mesa3,Medical,2.0,527361.0,0.0037166191659982442,0.000445615053066116,0.0007205690219792514,0.002514406639853914,0.018463633071084135,0.0030282861265812223,0.013508772927842597,0.0019265740166603143
73,Nogales,Medical,2.0,20026.0,0.0018975332068311196,0.0,4.993508439029262e-05,0.001847598122440827,0.02821332268051533,0.003145910316588435,0.018426046140017978,0.006641366223908918
74,Oro Valley3,Medical,2.0,46634.0,0.0005789767122700176,6.433074580777973e-05,0.00017154865548741263,0.00034309731097482526,0.011986962302182956,0.0008577432774370631,0.010743234549899216,0.0003859844748466784
75,Page,Medical,2.0,7546.0,0.01285449244632918,0.0014577259475218659,0.0006626027034190299,0.010734163795388284,0.0353829843625762,0.0019878081102570897,0.03114232706069441,0.0022528491916247017
76,Paradise Valley,Medical,2.0,14859.0,0.0010094891984655764,0.00013459855979541018,0.00013459855979541018,0.000740292078874756,0.014536644457904301,0.002086277676828858,0.011777373982098391,0.0006729927989770509
77,Parker3,Medical,2.0,3224.0,0.0021712158808933004,0.0,0.00031017369727047146,0.0018610421836228288,0.023883374689826303,0.007444168734491315,0.013337468982630272,0.003101736972704715
78,Payson3,Medical,2.0,15869.0,0.006301594303358749,0.0,0.000126031886067175,0.0061755624172915745,0.02092129308715105,0.004663179784485475,0.014997794441993825,0.0012603188606717499
79,Peoria,Medical,2.0,178486.0,0.002638862431787367,0.0003809822619140997,0.00040899566352543056,0.0018320764653810384,0.01503199130464014,0.0024147552188967204,0.011412659816456193,0.001204576269287227
80,Phoenix,Medical,2.0,1708960.0,0.00798497331710514,0.0006249414848796929,0.0019181256436663233,0.0053324829135848704,0.029894789813687858,0.004333629809942889,0.021214071716131447,0.00434708828761352
81,Pima,Medical,2.0,2580.0,0.001937984496124031,0.0,0.0,0.001937984496124031,0.00813953488372093,0.0007751937984496124,0.006201550387596899,0.0011627906976744186
82,Pinetop-Lakeside,Medical,2.0,4490.0,0.00824053452115813,0.0011135857461024498,0.0013363028953229399,0.005790645879732739,0.024721603563474387,0.0020044543429844097,0.02160356347438753,0.0011135857461024498
83,Prescott,Medical,2.0,44835.0,0.003747072599531616,0.0006914241106278577,6.691201070592172e-05,0.0029887364781978364,0.014653730344596855,0.0028772164603546335,0.011018177762908442,0.0007583361213337794
84,Prescott Valley,Medical,2.0,47459.0,0.0016856655218188332,0.0004424871994774437,0.00021070819022735415,0.0010324701321140352,0.007880486314503044,0.0008217619418866811,0.0066794496302071266,0.00037927474240923747
85,Sahuarita,Medical,2.0,32053.0,0.0011231397997067357,9.359498330889465e-05,0.0001247933110785262,0.0008735531775496833,0.008517143481109412,0.0008111565220104203,0.007362805353633046,0.00034318160546594704
86,San Luis3,Medical,2.0,35574.0,0.0007027604430201832,5.6220835441614665e-05,5.6220835441614665e-05,0.0005903187721369539,0.009079664923820768,0.0010400854556698712,0.005650193961882274,0.0023893855062686233
87,Scottsdale,Medical,2.0,263006.0,0.00178703147456712,0.00041443921431450235,0.0003688128787936397,0.0009771640190718084,0.018801852429222148,0.002596898930062432,0.015068097305764888,0.0011368561933948274
88,Show Low,Medical,2.0,11527.0,0.006506463086666088,0.0008675284115554784,8.675284115554784e-05,0.005552181833955062,0.027153639281686476,0.00320985512275527,0.022468985859286892,0.0014747982996443133
89,Sierra Vista,Medical,2.0,42800.0,0.0019158878504672897,9.345794392523364e-05,0.00028037383177570094,0.0015186915887850467,0.020747663551401868,0.001985981308411215,0.017850467289719625,0.000911214953271028
90,Snowflake-Taylor,Medical,2.0,10384.0,0.006355932203389831,0.0,9.63020030816641e-05,0.0061633281972265025,0.011171032357473035,0.0025038520801232665,0.007800462249614792,0.0008667180277349769
91,Somerton3,Medical,2.0,16811.0,0.0020819701385997266,0.00011896972220569865,0.00017845458330854798,0.0017250609719826305,0.006662304443519124,0.0017845458330854797,0.003628576527273809,0.0012491820831598357
92,South Tucson,Medical,2.0,5723.0,0.019744889044207584,0.0019220688450113576,0.002621002970470033,0.015027083697361525,0.11619779835750481,0.01887122138738424,0.08998776865280447,0.007338808317316093
93,Springerville,Medical,2.0,1979.0,0.0015159171298635675,0.0,0.0005053057099545225,0.001010611419909045,0.0025265285497726125,0.0005053057099545225,0.0005053057099545225,0.0015159171298635675
94,St. Johns,Medical,2.0,3514.0,0.004553215708594195,0.0025611838360842347,0.0,0.00199203187250996,0.008537279453614115,0.0025611838360842347,0.005406943653955606,0.0005691519635742744
95,Superior,Medical,2.0,3212.0,0.004669987546699875,0.00031133250311332503,0.00031133250311332503,0.004047322540473225,0.023349937733499377,0.00809464508094645,0.013075965130759652,0.0021793275217932753
96,Surprise3,Medical,2.0,144620.0,0.0014451666436177569,0.00023509887982298437,0.00020744018807910387,0.0009887982298437284,0.013870833909556079,0.001175494399114922,0.011595906513621905,0.0010994329968192504
97,Tempe,Medical,2.0,199935.0,0.005501788081126366,0.0007752519568859879,0.0012404031310175806,0.003446119988996424,0.03563158026358566,0.004801560507164828,0.02732888188661315,0.0035011378698076873
98,Tolleson,Medical,2.0,7470.0,0.012048192771084338,0.000535475234270415,0.0024096385542168677,0.009103078982597055,0.1216867469879518,0.02677376171352075,0.0819277108433735,0.012985274431057564
99,Tucson,Medical,2.0,550448.0,0.00698158590820568,0.0008411330407231927,0.0017767345870999623,0.004252899456442752,0.03620868819579688,0.0038096241606836614,0.028987297619393657,0.003411766415719559
100,Wellton,Medical,2.0,3062.0,0.0009797517962116264,0.0,0.0,0.0009797517962116264,0.008491182233834096,0.0035924232527759633,0.004898758981058132,0.0
101,Wickenburg,Medical,2.0,7041.0,0.0028405056099985795,0.000568101121999716,0.0,0.002272404487998864,0.02243999431898878,0.0017043033659991478,0.018179235903990912,0.0025564550489987218
102,Willcox,Medical,2.0,3509.0,0.0014249073810202336,0.0,0.0,0.0014249073810202336,0.03932744371615845,0.01054431461954973,0.025078369905956112,0.0037047591906526076
103,Williams,Medical,2.0,3271.0,0.013451543870376031,0.0003057169061449098,0.0003057169061449098,0.012840110058086213,0.021094466523998778,0.0027514521553041885,0.01712014674411495,0.0012228676245796392
104,Winslow,Medical,2.0,9298.0,0.011507851150785115,0.0006453000645300065,0.0005377500537750054,0.0101097010109701,0.03710475371047537,0.005162400516240052,0.029146052914605293,0.002796300279630028
105,Yuma,Medical,2.0,99096.0,0.005025429886170986,0.00039355776217001693,0.00043392266085412126,0.004086945991765561,0.019445789941067246,0.003330104141438605,0.014248809235488819,0.001866876564139824
106,Alexander,Medical,2.0,3524.0,0.011634506242905789,0.0019863791146424517,0.0,0.009364358683314415,0.02724177071509648,0.010499432463110102,0.015039727582292849,0.00170261066969353
107,Alma,Medical,2.0,5904.0,0.0033875338753387536,0.001524390243902439,0.0,0.0018631436314363143,0.025745257452574527,0.00508130081300813,0.02015582655826558,0.0005081300813008131
108,Altus,Medical,2.0,726.0,0.0,0.0,0.0,0.0,0.008264462809917356,0.0013774104683195593,0.005509641873278237,0.0013774104683195593
109,Amity,Medical,2.0,681.0,0.0,0.0,0.0,0.0,0.0014684287812041115,0.0,0.0,0.0014684287812041115
110,Arkadelphia,Medical,2.0,10732.0,0.004472605292582929,9.317927692881103e-05,0.0003727171077152441,0.004006708907938875,0.021151695862840103,0.0032612746925083863,0.01723816623183004,0.0006522549385016772
111,Ashdown,Medical,2.0,4367.0,0.0018319212273872224,0.0,0.0002289901534234028,0.001144950767117014,0.02518891687657431,0.005037783375314861,0.01740325166017861,0.0027478818410808336
112,Ash Flat,Medical,2.0,1099.0,0.0018198362147406734,0.0009099181073703367,0.0,0.0009099181073703367,0.04913557779799818,0.00818926296633303,0.04094631483166515,0.0
113,Atkins,Medical,2.0,3040.0,0.002302631578947368,0.0013157894736842105,0.0,0.000986842105263158,0.02368421052631579,0.0059210526315789476,0.017105263157894738,0.0006578947368421052
114,Augusta,Medical,2.0,1917.0,0.003129890453834116,0.0010432968179447052,0.0005216484089723526,0.001564945226917058,0.00782472613458529,0.0036515388628064684,0.0036515388628064684,0.0005216484089723526
115,Austin,Medical,2.0,4401.0,0.002499431947284708,0.0009088843444671666,0.0,0.0015905476028175414,0.014087707339241081,0.0081799591002045,0.004998863894569416,0.0009088843444671666
116,Bald Knob,Medical,2.0,2864.0,0.004888268156424581,0.001047486033519553,0.0,0.0034916201117318434,0.03666201117318436,0.011871508379888268,0.02339385474860335,0.0013966480446927375
117,Barling,Medical,2.0,5076.0,0.004728132387706856,0.000591016548463357,0.0,0.004137115839243499,0.014775413711583925,0.0033490937746256896,0.010638297872340425,0.0007880220646178094
118,Batesville,Medical,2.0,10938.0,0.0031998537209727554,0.0012799414883891023,9.142439202779301e-05,0.0016456390565002743,0.02340464435911501,0.0028341561528615836,0.01846772718961419,0.0021027610166392393
119,Bay,Medical,2.0,1823.0,0.004936917169500823,0.0016456390565002743,0.0,0.0032912781130005485,0.008228195282501372,0.0021941854086670325,0.005485463521667581,0.0005485463521667581
120,Beebe,Medical,2.0,8268.0,0.0035074987905176582,0.0009675858732462506,0.00012094823415578132,0.0024189646831156266,0.023343009192065795,0.004596032897919691,0.016690856313497822,0.0020561199806482825
121,Bella Vista,Medical,2.0,29138.0,0.0018875694968769304,0.0004804722355686732,6.863889079552475e-05,0.0013384583705127325,0.005834305717619603,0.0008579861349440593,0.004839041801084494,0.0001372777815910495
122,Benton,Medical,2.0,37542.0,0.005726919183847424,0.0005060998348516328,0.0005593735016781205,0.004661445847317671,0.033056310265835595,0.004821266847797134,0.02509189707527569,0.0031431463427627725
123,Bentonville,Medical,2.0,57575.0,0.0031784628745115066,0.00039947894051237516,0.00010421189752496743,0.002674772036474164,0.014884932696482849,0.0016326530612244899,0.012279635258358663,0.0009726443768996961
124,Berryville,Medical,2.0,5577.0,0.002151694459386767,0.00017930787161556393,0.0005379236148466917,0.0014344629729245114,0.02599964138425677,0.00412408104715797,0.020261789492558722,0.0016137708445400753
125,Blytheville,Medical,2.0,13239.0,0.011934436135659794,0.0007553440592189743,0.0015862225243598459,0.00823325024548682,0.05325175617493769,0.006269355691517486,0.04532064355313845,0.0016617569302817433
126,Bono,Medical,2.0,2517.0,0.001986491855383393,0.0011918951132300357,0.0,0.0007945967421533572,0.007548669050456893,0.0003972983710766786,0.0059594755661501785,0.0011918951132300357
127,Booneville,Medical,2.0,3765.0,0.003452855245683931,0.0002656042496679947,0.0,0.0031872509960159364,0.020185922974767595,0.0045152722443559095,0.014342629482071713,0.0013280212483399733
128,Bradford,Medical,2.0,734.0,0.006811989100817439,0.0027247956403269754,0.0,0.004087193460490463,0.009536784741144414,0.0,0.008174386920980926,0.0013623978201634877
129,Brinkley,Medical,2.0,2531.0,0.0075069142631371,0.0,0.0007902015013828526,0.006321612011062821,0.03437376531015409,0.008297115764519953,0.020150138285262742,0.005926511260371394
130,Bryant,Medical,2.0,21497.0,0.0018142066334837419,0.0004186630692654789,0.00018607247522910175,0.0012094710889891612,0.03754012187747127,0.0023259059403637717,0.03353956366004559,0.0016746522770619155
131,Bull Shoals,Medical,2.0,1945.0,0.0035989717223650387,0.0010282776349614395,0.0005141388174807198,0.002056555269922879,0.012853470437017995,0.0035989717223650387,0.009254498714652956,0.0
132,Cabot,Medical,2.0,26593.0,0.003835595833490016,0.0010529086601737299,0.00037603880720490354,0.002406648366111383,0.013988643628022412,0.0028202910540367767,0.00951378182228406,0.0016545707517015755
133,Caddo Valley,Medical,2.0,637.0,0.0031397174254317113,0.0,0.0,0.0031397174254317113,0.054945054945054944,0.01098901098901099,0.03767660910518053,0.006279434850863423
134,Camden,Medical,2.0,10605.0,0.01074964639321075,0.0004714757190004715,0.0007543611504007544,0.00942951438000943,0.030457331447430458,0.008203677510608205,0.02046204620462046,0.0017916077322017916
135,Cammack Village,Medical,2.0,713.0,0.001402524544179523,0.0,0.0,0.001402524544179523,0.029453015427769985,0.0,0.028050490883590462,0.001402524544179523
136,Caraway,Medical,2.0,1283.0,0.0,0.0,0.0,0.0,0.010132501948558068,0.003117692907248636,0.006235385814497272,0.000779423226812159
137,Carlisle,Medical,2.0,2149.0,0.0009306654257794323,0.00046533271288971617,0.0,0.00046533271288971617,0.0316426244765007,0.006979990693345742,0.022335970218706376,0.002326663564448581
138,Charleston,Medical,2.0,2462.0,0.0012185215272136475,0.00040617384240454913,0.0,0.0008123476848090983,0.013403736799350122,0.003249390739236393,0.00934199837530463,0.0008123476848090983
139,Cherokee Village,Medical,2.0,4657.0,0.002362035645265192,0.00042946102641185313,0.0,0.001503113592441486,0.018896285162121537,0.007945028988619283,0.009448142581060769,0.001503113592441486
140,Cherry Valley,Medical,2.0,576.0,0.001736111111111111,0.0,0.0,0.001736111111111111,0.017361111111111112,0.001736111111111111,0.013888888888888888,0.001736111111111111
141,Clarendon,Medical,2.0,1330.0,0.004511278195488722,0.0007518796992481203,0.0,0.0037593984962406013,0.03759398496240601,0.01804511278195489,0.01804511278195489,0.0015037593984962407
142,Clarksville,Medical,2.0,9829.0,0.0033574117407671176,0.0011191372469223726,0.00020347949944043138,0.001933055244684098,0.025129718180893275,0.002543493743005392,0.020246210194322923,0.002340014243564961
143,Clinton,Medical,2.0,2505.0,0.0015968063872255488,0.0,0.0,0.0015968063872255488,0.0187624750499002,0.0031936127744510976,0.014770459081836327,0.0007984031936127744
144,Conway,Medical,2.0,68599.0,0.0052333124389568365,0.0006559862388664558,0.00042274668726949375,0.004110847096896456,0.027915858831761398,0.0023178180439948105,0.02373212437499089,0.0018659164127756965
145,Corning,Medical,2.0,3018.0,0.0019880715705765406,0.0003313452617627568,0.0,0.0016567263088137839,0.014910536779324055,0.002982107355864811,0.008946322067594433,0.002982107355864811
146,Cotter,Medical,2.0,949.0,0.002107481559536354,0.0,0.0,0.002107481559536354,0.022128556375131718,0.004214963119072708,0.015806111696522657,0.002107481559536354
147,Crossett,Medical,2.0,4723.0,0.006987084480203261,0.0006351894982002964,0.00021172983273343214,0.0059284353165360995,0.03281812407368198,0.009951302138471311,0.02074952360787635,0.002117298327334321
148,Damascus,Medical,2.0,382.0,0.002617801047120419,0.0,0.0,0.002617801047120419,0.007853403141361256,0.002617801047120419,0.005235602094240838,0.0
149,Danville,Medical,2.0,2391.0,0.0029276453366792136,0.0004182350480970305,0.0004182350480970305,0.002091175240485153,0.009619406106231703,0.004600585529067336,0.005018820577164366,0.0
150,Dardanelle,Medical,2.0,4520.0,0.006858407079646018,0.0011061946902654867,0.000663716814159292,0.005088495575221239,0.017035398230088497,0.006194690265486726,0.010619469026548672,0.00022123893805309734
151,Decatur,Medical,2.0,1801.0,0.009994447529150472,0.002220988339811216,0.000555247084952804,0.007218212104386452,0.02498611882287618,0.003331482509716824,0.018878400888395337,0.00277623542476402
152,De Queen,Medical,2.0,6526.0,0.00398406374501992,0.0006129328838492185,0.00045969966288691386,0.0029114311982837877,0.027888446215139442,0.009040760036775973,0.017162120747778117,0.001685565430585351
153,Des Arc,Medical,2.0,1568.0,0.00701530612244898,0.0012755102040816326,0.0,0.005739795918367347,0.008290816326530613,0.0012755102040816326,0.006377551020408163,0.0006377551020408163
154,DeWitt,Medical,2.0,2976.0,0.006384408602150538,0.0006720430107526882,0.0,0.00571236559139785,0.02486559139784946,0.005376344086021506,0.01881720430107527,0.0006720430107526882
155,Diamond City,Medical,2.0,802.0,0.0,0.0,0.0,0.0,0.004987531172069825,0.004987531172069825,0.0,0.0
156,Diaz,Medical,2.0,1196.0,0.0033444816053511705,0.0,0.0,0.0033444816053511705,0.004180602006688963,0.0008361204013377926,0.002508361204013378,0.0008361204013377926
157,Dover,Medical,2.0,1446.0,0.004840940525587829,0.0006915629322268327,0.0,0.004149377593360996,0.021438450899031812,0.004840940525587829,0.013831258644536652,0.0027662517289073307
158,Dumas,Medical,2.0,3984.0,0.008032128514056224,0.0007530120481927711,0.0012550200803212851,0.006024096385542169,0.0077811244979919675,0.003263052208835341,0.004518072289156626,0.0
159,Earle,Medical,2.0,2156.0,0.0074211502782931356,0.00046382189239332097,0.0,0.006957328385899814,0.021799628942486084,0.0055658627087198514,0.016233766233766232,0.0
160,El Dorado,Medical,2.0,17523.0,0.013753352736403584,0.0007989499514923244,0.001369628488272556,0.011128231467214518,0.04531187582035039,0.02071563088512241,0.021514580836614734,0.0030816640986132513
161,Etowah,Medical,2.0,313.0,0.006389776357827476,0.0,0.0,0.006389776357827476,0.03514376996805112,0.012779552715654952,0.01597444089456869,0.006389776357827476
162,Eudora,Medical,2.0,1866.0,0.0026795284030010718,0.0,0.0,0.0021436227224008574,0.012861736334405145,0.004287245444801715,0.00857449088960343,0.0
163,Eureka Springs,Medical,2.0,2110.0,0.005213270142180095,0.00047393364928909954,0.0,0.004739336492890996,0.03459715639810427,0.008530805687203791,0.023696682464454975,0.002369668246445498
164,Fairfield Bay,Medical,2.0,2173.0,0.005982512655315232,0.0004601932811780948,0.0,0.005522319374137137,0.019328117809479982,0.005522319374137137,0.011965025310630465,0.0018407731247123793
165,Farmington,Medical,2.0,7575.0,0.002376237623762376,0.0009240924092409241,0.000132013201320132,0.0013201320132013201,0.009900990099009901,0.002376237623762376,0.005676567656765677,0.0018481848184818482
166,Fayetteville,Medical,2.0,89252.0,0.00579258728095729,0.0007394792273562497,0.0006162326894635415,0.004369649979832385,0.05166270783847981,0.004604938824900282,0.04115313942544705,0.005904629588132479
167,Flippin,Medical,2.0,1319.0,0.0037907505686125853,0.002274450341167551,0.0,0.000758150113722517,0.0356330553449583,0.00530705079605762,0.028051554207733132,0.002274450341167551
168,Fordyce,Medical,2.0,3646.0,0.016730663741086123,0.0013713658804168952,0.0008228195282501371,0.014536478332419089,0.04004388370817334,0.007131102578167855,0.030718595721338452,0.0021941854086670325
169,Forrest City,Medical,2.0,13656.0,0.016329818394844757,0.0009519625073227885,0.0006590509666080844,0.01442589338019918,0.04496192149970709,0.006956649091974224,0.03222026947861746,0.005785002929115407
170,Fort Smith,Medical,2.0,88071.0,0.01170646410282613,0.0010900296351807064,0.0012035743888453635,0.0093333787512348,0.05530764951005439,0.007232800808438646,0.04219323046178651,0.0058816182398292284
171,Gassville,Medical,2.0,2168.0,0.0018450184501845018,0.0,0.0,0.0018450184501845018,0.021217712177121772,0.0018450184501845018,0.018911439114391145,0.00046125461254612545
172,Gentry,Medical,2.0,4086.0,0.0041605482134116495,0.0007342143906020558,0.0,0.0034263338228095936,0.005139500734214391,0.0002447381302006853,0.0031815956926089083,0.0017131669114047968
173,Gillett,Medical,2.0,680.0,0.0029411764705882353,0.0029411764705882353,0.0,0.0,0.008823529411764706,0.0029411764705882353,0.0058823529411764705,0.0
174,Gravette,Medical,2.0,3558.0,0.006464305789769534,0.0008431703204047217,0.0,0.005621135469364812,0.01461495222034851,0.002529510961214165,0.010399100618324901,0.0016863406408094434
175,Greenbrier,Medical,2.0,5779.0,0.00017304031839418584,0.00017304031839418584,0.0,0.0,0.002422564457518602,0.0,0.00207648382073023,0.0003460806367883717
176,Green Forest,Medical,2.0,2760.0,0.013043478260869565,0.003985507246376811,0.00036231884057971015,0.008333333333333333,0.013768115942028985,0.002536231884057971,0.010144927536231883,0.0010869565217391304
177,Greenland,Medical,2.0,1416.0,0.00211864406779661,0.0014124293785310734,0.0,0.0007062146892655367,0.009180790960451978,0.0007062146892655367,0.007062146892655367,0.0014124293785310734
178,Greenwood,Medical,2.0,9449.0,0.0021166260979997883,0.0004233252195999577,0.00010583130489998942,0.0015874695734998414,0.0033866017567996615,0.0009524817440999048,0.002222457402899778,0.00021166260979997884
179,Gurdon,Medical,2.0,2069.0,0.012566457225712905,0.0028999516674722086,0.0,0.009666505558240696,0.01933301111648139,0.010633156114064766,0.007733204446592557,0.0009666505558240696
180,Hackett,Medical,2.0,851.0,0.0011750881316098707,0.0011750881316098707,0.0,0.0,0.007050528789659225,0.0,0.007050528789659225,0.0
181,Hamburg,Medical,2.0,2574.0,0.001554001554001554,0.0,0.0,0.001554001554001554,0.005827505827505828,0.003108003108003108,0.0027195027195027195,0.0
182,Harrisburg,Medical,2.0,2309.0,0.0043308791684712,0.0017323516673884798,0.0,0.00259852750108272,0.020355132091814637,0.0038977912516240795,0.013858813339107838,0.00259852750108272
183,Harrison,Medical,2.0,13096.0,0.003512522907758094,0.0006872327428222358,7.635919364691509e-05,0.002748930971288943,0.018097128894318876,0.003436163714111179,0.013362858888210141,0.0012981062919975566
184,Haskell,Medical,2.0,4667.0,0.0010713520462824085,0.0,0.00021427040925648167,0.0008570816370259267,0.008570816370259268,0.0032140561388472252,0.004713949003642597,0.0006428112277694451
185,Hazen,Medical,2.0,1331.0,0.007513148009015778,0.0,0.0,0.007513148009015778,0.012021036814425245,0.0067618332081141996,0.004507888805409466,0.0007513148009015778
186,Heber Springs,Medical,2.0,6880.0,0.005377906976744186,0.0014534883720930232,0.00014534883720930232,0.0037790697674418604,0.03822674418604651,0.009302325581395349,0.025290697674418605,0.003633720930232558
187,Helena-West Helena,Medical,2.0,10086.0,0.01635930993456276,0.000594883997620464,0.001586357326987904,0.012790005948839975,0.04907792980368828,0.014178068609954393,0.032520325203252036,0.002379535990481856
188,Highfill,Medical,2.0,641.0,0.0078003120124804995,0.0015600624024961,0.0,0.0062402496099844,0.0078003120124804995,0.0046801872074883,0.0,0.0031201248049922
189,Highland,Medical,2.0,1113.0,0.008086253369272238,0.0017969451931716084,0.0,0.006289308176100629,0.020664869721473494,0.0017969451931716084,0.017070979335130278,0.0017969451931716084
190,Hope,Medical,2.0,9543.0,0.012784239756889866,0.0015718327569946558,0.0006287331027978623,0.010478885046631038,0.0353138426071466,0.008592685738237451,0.02410143560725139,0.0026197212616577595
191,Hot Springs,Medical,2.0,38893.0,0.007379219911037976,0.0010027511377368678,0.0011055974082739824,0.005039467256318618,0.05851952793561824,0.0168667883680868,0.036793253284652765,0.004859486282878667
192,Hoxie,Medical,2.0,2581.0,0.004649360712901976,0.0003874467260751647,0.0,0.004261913986826811,0.00581170089112747,0.0015497869043006587,0.003487020534676482,0.0007748934521503294
193,Jacksonville,Medical,2.0,28217.0,0.011588758549810398,0.0007442322004465393,0.0012403870007442323,0.009320622319878088,0.04476025091257044,0.007796718290392316,0.031151433532976575,0.005812099089201545
194,Jericho,Medical,2.0,103.0,0.009708737864077669,0.0,0.0,0.009708737864077669,0.038834951456310676,0.009708737864077669,0.02912621359223301,0.0
195,Johnson,Medical,2.0,3781.0,0.0021158423697434543,0.0002644802962179318,0.0,0.0018513620735255223,0.02512562814070352,0.01190161332980693,0.010843692144935203,0.0023803226659613857
196,Jonesboro,Medical,2.0,79702.0,0.008055004893227271,0.000978645454317332,0.0006900705126596572,0.006235728087124539,0.035444530877518754,0.013023512584376803,0.019773656871847633,0.0026473614212943215
197,Judsonia,Medical,2.0,1991.0,0.006027122049221497,0.0010045203415369162,0.0,0.005022601707684581,0.017076845806127575,0.007031642390758413,0.007533902561526871,0.0025113008538422904
198,Lake City,Medical,2.0,2720.0,0.0011029411764705882,0.0003676470588235294,0.0,0.0007352941176470588,0.004779411764705883,0.001838235294117647,0.002573529411764706,0.0003676470588235294
199,Lakeview,Medical,2.0,718.0,0.006963788300835654,0.004178272980501393,0.0,0.002785515320334262,0.013927576601671309,0.002785515320334262,0.009749303621169917,0.001392757660167131
200,Lake Village,Medical,2.0,2155.0,0.0027842227378190253,0.0,0.0004640371229698376,0.0018561484918793504,0.023665893271461718,0.004176334106728539,0.019025522041763342,0.0004640371229698376
201,Leachville,Medical,2.0,1835.0,0.007084468664850136,0.0021798365122615805,0.0,0.004904632152588556,0.021798365122615803,0.009264305177111716,0.010899182561307902,0.0016348773841961854
202,Lewisville,Medical,2.0,1097.0,0.0,0.0,0.0,0.0,0.008204193254329991,0.0036463081130355514,0.0027347310847766638,0.0018231540565177757
