state,2020 legal status,2020 Legal Status Code,City,Population,Violent Crime,Murder and nonnegligent manslaughter,Rape2,Robbery,Aggravated assault,Property Crime Total,Burglary,Larceny-theft,Motor vehicle theft,Arson3
Texas,Illegal,1,Palacios,"4,516",17,0,2,2,13,64,11,51,2,1
Texas,Illegal,1,Palestine,"17,625",100,2,14,4,80,357,78,236,43,1
Texas,Illegal,1,Palmer3,"2,136",2,0,0,2,0,23,3,19,1,0
Texas,Illegal,1,Palmhurst3,"2,753",1,0,0,0,1,96,3,93,0,0
Texas,Illegal,1,Palmview,"5,806",108,1,8,6,93,276,58,207,11,3
Texas,Illegal,1,Pampa,"16,975",78,0,15,3,60,509,97,383,29,3
Texas,Illegal,1,Panhandle,"2,298",2,0,0,0,2,14,4,7,3,0
Texas,Illegal,1,Pantego,"2,533",7,0,1,0,6,92,18,58,16,0
Texas,Illegal,1,Paris3,"24,801",246,3,38,16,189,709,147,482,80,2
Texas,Illegal,1,Parker,"5,364",3,0,0,0,3,23,2,19,2,0
Texas,Illegal,1,Pasadena,"151,421",866,8,77,163,618,"3,533",420,"2,494",619,23
Texas,Illegal,1,Patton Village3,"2,228",9,0,3,1,5,13,5,7,1,0
Texas,Illegal,1,Pearland,"126,111",125,3,30,34,58,"1,799",180,"1,498",121,1
Texas,Illegal,1,Pearsall,"10,783",21,0,2,2,17,169,123,35,11,0
Texas,Illegal,1,Pecos,"10,667",41,0,2,1,38,144,33,89,22,0
Texas,Illegal,1,Pelican Bay,"2,064",5,0,1,0,4,36,10,22,4,0
Texas,Illegal,1,Penitas,"4,756",16,0,1,1,14,65,13,50,2,0
Texas,Illegal,1,Perryton,"8,486",23,0,4,0,19,109,17,82,10,0
Texas,Illegal,1,Pflugerville,"67,559",81,6,0,14,61,926,149,664,113,2
Texas,Illegal,1,Pharr,"80,098",364,0,58,26,280,"1,255",200,983,72,3
Texas,Illegal,1,Pilot Point,"4,582",6,0,1,1,4,9,3,3,3,1
Texas,Illegal,1,Pinehurst,"1,963",22,0,0,1,21,57,18,30,9,0
Texas,Illegal,1,Pineland,795,5,0,1,0,4,7,5,2,0,0
Texas,Illegal,1,Pittsburg,"4,717",28,0,2,3,23,57,18,30,9,0
Texas,Illegal,1,Plano,"290,786",452,3,101,114,234,"4,784",616,"3,728",440,11
Texas,Illegal,1,Pleasanton3,"11,006",19,1,3,5,10,229,33,181,15,0
Texas,Illegal,1,Ponder,"2,521",2,0,2,0,0,14,1,12,1,0
Texas,Illegal,1,Port Aransas,"4,362",19,0,4,1,14,194,24,153,17,0
Texas,Illegal,1,Port Arthur3,"54,257",422,7,42,76,297,"1,253",346,775,132,4
Texas,Illegal,1,Port Isabel,"6,244",8,1,1,0,6,82,10,71,1,0
Texas,Illegal,1,Portland,"17,468",38,1,4,5,28,319,20,272,27,0
Texas,Illegal,1,Port Lavaca,"11,817",28,1,4,2,21,113,34,65,14,0
Texas,Illegal,1,Port Neches,"12,616",28,1,4,2,21,136,28,96,12,0
Texas,Illegal,1,Poteet,"3,535",5,1,2,0,2,69,22,41,6,3
Texas,Illegal,1,Prairie View,"7,126",23,1,2,5,15,56,26,23,7,0
Texas,Illegal,1,Premont,"2,531",17,0,0,0,17,42,39,0,3,3
Texas,Illegal,1,Primera,"5,250",3,0,2,1,0,28,5,17,6,0
Texas,Illegal,1,Princeton,"15,031",22,0,7,3,12,169,19,141,9,1
Texas,Illegal,1,Prosper,"27,250",33,0,5,2,26,231,34,187,10,1
Texas,Illegal,1,Queen City,"1,432",4,0,0,0,4,28,11,12,5,0
Texas,Illegal,1,"Quitman3,4","1,854",0,0,0,0,0,,,12,1,0
Texas,Illegal,1,Rancho Viejo3,"2,462",3,0,0,0,3,9,1,8,0,0
Texas,Illegal,1,Raymondville3,"10,833",86,3,6,2,75,179,55,113,11,2
Texas,Illegal,1,Red Oak3,"13,801",22,0,2,7,13,248,62,166,20,2
Texas,Illegal,1,Refugio,"2,718",4,0,0,2,2,17,2,13,2,0
Texas,Illegal,1,"Reno, Lamar County","3,364",11,0,0,0,11,26,5,20,1,0
Texas,Illegal,1,"Reno, Parker County","3,294",20,0,1,0,19,32,14,9,9,0
Texas,Illegal,1,Richardson3,"124,190",158,6,21,52,79,"2,424",374,"1,747",303,4
Texas,Illegal,1,Richland Hills,"7,971",24,0,6,6,12,247,30,199,18,0
Texas,Illegal,1,Richmond3,"12,630",50,0,7,14,29,198,28,145,25,0
Texas,Illegal,1,Richwood3,"4,044",7,1,5,0,1,56,6,49,1,0
Texas,Illegal,1,Rio Grande City3,"14,587",21,0,0,1,20,311,82,201,28,1
Texas,Illegal,1,Rio Hondo,"2,744",2,0,1,0,1,22,8,13,1,0
Texas,Illegal,1,River Oaks3,"7,653",12,1,1,3,7,93,35,43,15,0
Texas,Illegal,1,Roanoke3,"9,862",10,0,5,1,4,147,12,126,9,0
Texas,Illegal,1,Robinson3,"12,087",20,0,6,2,12,169,35,123,11,1
Texas,Illegal,1,Robstown,"11,238",40,1,3,4,32,287,50,218,19,1
Texas,Illegal,1,Rockdale,"5,503",20,0,3,0,17,131,35,82,14,0
Texas,Illegal,1,Rockport3,"10,672",17,0,0,2,15,446,134,293,19,2
Texas,Illegal,1,Rockwall,"46,867",59,0,11,17,31,805,55,681,69,0
Texas,Illegal,1,Rollingwood,"1,607",1,0,0,0,1,24,4,16,4,0
Texas,Illegal,1,Roma,"11,559",30,1,2,1,26,103,15,71,17,1
Texas,Illegal,1,Roman Forest3,"2,058",3,0,0,1,2,19,0,18,1,0
Texas,Illegal,1,Rosenberg,"39,162",161,4,32,26,99,629,146,418,65,0
Texas,Illegal,1,Round Rock3,"137,593",185,3,25,55,102,"2,282",235,"1,954",93,3
Texas,Illegal,1,Rowlett,"68,810",100,0,17,13,70,"1,057",142,816,99,3
Texas,Illegal,1,Royse City,"15,388",26,0,7,5,14,205,25,167,13,0
Texas,Illegal,1,Runaway Bay,"1,612",2,0,0,0,2,2,2,0,0,0
Texas,Illegal,1,Rusk,"5,606",17,0,1,0,16,77,25,46,6,0
Texas,Illegal,1,Sabinal,"1,670",1,0,0,0,1,12,1,10,1,0
Texas,Illegal,1,Sachse,"26,799",16,0,9,3,4,167,23,133,11,3
Texas,Illegal,1,Saginaw3,"24,822",51,2,17,11,21,465,24,382,59,0
Texas,Illegal,1,Salado,"2,393",0,0,0,0,0,28,10,13,5,0
Texas,Illegal,1,San Angelo,"101,860",357,7,65,41,244,"3,039",475,"2,242",322,16
Texas,Illegal,1,San Antonio3,"1,573,189","11,569",130,"1,187","2,163","8,089","57,057","7,919","42,158","6,980",236
Texas,Illegal,1,San Augustine3,"1,865",0,0,0,0,0,2,0,2,0,0
Texas,Illegal,1,San Benito3,"24,237",197,0,9,7,181,674,124,497,53,2
Texas,Illegal,1,San Elizario,"9,070",12,0,1,0,11,25,9,13,3,1
Texas,Illegal,1,Sanger3,"8,953",7,0,1,0,6,107,15,73,19,0
Texas,Illegal,1,San Juan,"37,337",139,1,12,15,111,738,84,615,39,3
Texas,Illegal,1,San Marcos,"67,432",283,2,99,32,150,"1,419",260,"1,017",142,4
Texas,Illegal,1,San Saba,"3,164",13,4,1,1,7,39,8,25,6,2
Texas,Illegal,1,Sansom Park Village3,"5,890",23,1,6,2,14,71,14,50,7,0
Texas,Illegal,1,Santa Fe3,"13,577",34,0,22,4,8,171,40,107,24,0
Texas,Illegal,1,Santa Rosa,"2,707",0,0,0,0,0,11,2,9,0,0
Texas,Illegal,1,Schertz,"43,315",61,0,11,7,43,460,75,347,38,0
Texas,Illegal,1,Schulenburg,"2,920",15,0,0,1,14,46,4,38,4,0
Texas,Illegal,1,Seabrook3,"14,415",48,0,21,3,24,208,33,145,30,0
Texas,Illegal,1,Seagoville3,"17,120",27,0,5,7,15,376,45,222,109,2
Texas,Illegal,1,Sealy,"6,484",7,0,1,1,5,94,34,54,6,0
Texas,Illegal,1,Seguin,"30,513",69,0,14,10,45,672,105,508,59,0
Texas,Illegal,1,Selma3,"12,013",12,0,1,0,11,260,24,213,23,0
Texas,Illegal,1,Seminole,"7,978",18,0,1,1,16,79,18,50,11,1
Texas,Illegal,1,Seven Points3,"1,532",3,0,1,0,2,40,4,30,6,0
Texas,Illegal,1,Seymour,"2,532",9,0,2,0,7,28,4,15,9,0
Texas,Illegal,1,Shavano Park3,"4,098",3,0,0,2,1,42,4,35,3,0
Texas,Illegal,1,Shenandoah,"3,098",13,1,4,3,5,201,11,169,21,0
Texas,Illegal,1,Sherman3,"44,611",197,6,34,24,133,"1,095",222,769,104,2
Texas,Illegal,1,Shiner,"2,172",2,0,1,0,1,7,3,2,2,0
Texas,Illegal,1,Silsbee,"6,613",10,1,2,1,6,102,13,73,16,0
Texas,Illegal,1,Sinton,"5,324",37,0,4,3,30,168,30,125,13,2
Texas,Illegal,1,Slaton,"5,864",35,0,7,1,27,186,49,120,17,0
Texas,Illegal,1,Smithville3,"4,600",9,0,1,1,7,31,3,27,1,0
Texas,Illegal,1,Snyder,"11,004",82,1,5,1,75,116,32,76,8,4
Texas,Illegal,1,Socorro,"34,626",48,0,4,5,39,217,22,174,21,2
Texas,Illegal,1,Somerset3,"2,000",2,1,0,0,1,16,6,9,1,0
Texas,Illegal,1,Somerville3,"1,475",17,0,2,0,15,58,22,32,4,0
Texas,Illegal,1,Sonora,"2,765",3,0,1,0,2,15,9,3,3,0
Texas,Illegal,1,Sour Lake,"1,937",9,0,0,0,9,22,6,12,4,0
Texas,Illegal,1,South Houston,"17,485",94,4,2,38,50,500,73,306,121,0
Texas,Illegal,1,Southlake3,"33,083",14,0,2,6,6,236,27,182,27,0
Texas,Illegal,1,South Padre Island,"2,772",43,0,12,3,28,374,25,337,12,0
Texas,Illegal,1,Southside Place,"1,902",3,0,0,0,3,11,0,11,0,0
Texas,Illegal,1,Spearman,"3,245",10,0,1,0,9,11,4,5,2,0
Texas,Illegal,1,Splendora3,"2,337",6,0,0,0,6,29,7,17,5,0
Texas,Illegal,1,Spring Valley,"4,389",1,0,0,0,1,81,2,65,14,0
Texas,Illegal,1,Stafford,"17,423",57,1,9,18,29,545,51,442,52,0
Texas,Illegal,1,Stamford,"2,921",8,1,0,1,6,45,15,23,7,0
Texas,Illegal,1,Stanton3,"3,061",6,0,0,0,6,35,6,22,7,0
Texas,Illegal,1,Stephenville3,"21,777",35,0,15,1,19,328,50,251,27,0
Texas,Illegal,1,Sugar Land3,"119,671",68,4,8,20,36,"1,277",111,"1,077",89,0
Texas,Illegal,1,Sulphur Springs3,"16,322",39,3,9,6,21,172,22,114,36,0
Texas,Illegal,1,Sunrise Beach Village,806,0,0,0,0,0,4,0,4,0,0
Texas,Illegal,1,Surfside Beach,591,6,0,1,1,4,28,2,18,8,0
Texas,Illegal,1,Sweeny,"3,716",9,0,2,2,5,66,17,47,2,3
Texas,Illegal,1,Sweetwater,"10,419",20,0,1,0,19,133,51,77,5,2
Texas,Illegal,1,Tatum,"1,384",3,0,0,1,2,10,2,7,1,0
Texas,Illegal,1,Taylor3,"17,622",32,1,6,4,21,415,92,301,22,2
Texas,Illegal,1,Teague,"3,511",9,0,0,1,8,73,30,34,9,0
Texas,Illegal,1,Temple,"79,878",297,8,64,29,196,"2,098",302,"1,460",336,1
Texas,Illegal,1,Tenaha,"1,145",5,0,0,0,5,1,1,0,0,0
Texas,Illegal,1,Terrell,"19,204",61,3,13,9,36,503,71,367,65,2
Texas,Illegal,1,Terrell Hills,"5,512",9,1,1,4,3,97,54,36,7,0
Texas,Illegal,1,Texas City3,"50,660",178,11,35,29,103,"1,396",186,"1,043",167,1
Texas,Illegal,1,Tioga,"1,081",1,0,1,0,0,0,0,0,0,0
Texas,Illegal,1,Tomball,"11,901",44,0,3,9,32,326,25,245,56,1
Texas,Illegal,1,Tool,"2,310",2,0,0,0,2,10,2,3,5,0
Texas,Illegal,1,Trophy Club3,"13,053",0,0,0,0,0,52,9,36,7,0
Texas,Illegal,1,Troup,"2,063",5,0,2,1,2,37,8,24,5,0
Texas,Illegal,1,Troy,"2,060",4,0,2,0,2,50,3,43,4,0
Texas,Illegal,1,Tulia,"4,618",37,0,0,2,35,113,12,94,7,3
Texas,Illegal,1,Tye,"1,345",2,0,1,0,1,10,4,5,1,0
Texas,Illegal,1,Tyler,"108,139",472,6,53,69,344,"3,296",523,"2,563",210,2
Texas,Illegal,1,Universal City3,"21,162",65,1,11,10,43,523,80,384,59,1
Texas,Illegal,1,University Park,"25,253",4,0,1,1,2,239,46,161,32,0
Texas,Illegal,1,Uvalde3,"16,027",64,0,8,4,52,617,79,507,31,0
Texas,Illegal,1,Valley Mills,"1,177",0,0,0,0,0,2,1,0,1,0
Texas,Illegal,1,Van,"2,753",5,0,3,1,1,17,6,10,1,0
Texas,Illegal,1,Van Alstyne,"4,557",13,0,0,1,12,28,1,26,1,0
Texas,Illegal,1,Venus3,"4,570",13,0,1,1,11,36,5,29,2,0
Texas,Illegal,1,Vernon,"10,253",39,0,8,5,26,149,29,100,20,0
Texas,Illegal,1,Victoria,"67,407",311,2,34,42,233,"1,823",354,"1,345",124,4
Texas,Illegal,1,Vidor,"10,370",17,0,0,6,11,181,56,112,13,0
Texas,Illegal,1,Waco,"140,870",905,14,80,142,669,"4,854",870,"3,568",416,25
Texas,Illegal,1,Wake Village3,"5,309",9,0,1,0,8,54,16,30,8,0
Texas,Illegal,1,Waller,"3,654",18,0,3,5,10,52,14,28,10,1
Texas,Illegal,1,Wallis,"1,309",7,1,2,0,4,14,7,4,3,0
Texas,Illegal,1,Watauga,"24,588",35,2,8,8,17,310,38,245,27,2
Texas,Illegal,1,Waxahachie3,"39,039",71,0,20,15,36,701,83,539,79,0
Texas,Illegal,1,Weatherford3,"34,522",85,0,27,8,50,561,62,441,58,0
Texas,Illegal,1,Webster3,"11,545",71,0,7,26,38,786,89,609,88,0
Texas,Illegal,1,Weimar3,"2,235",3,0,0,0,3,16,0,10,6,1
Texas,Illegal,1,Weslaco,"42,184",136,1,28,28,79,"1,350",142,"1,170",38,1
Texas,Illegal,1,West,"3,008",3,0,0,0,3,16,8,5,3,0
Texas,Illegal,1,West Columbia,"3,823",4,0,1,0,3,20,1,17,2,0
Texas,Illegal,1,West Lake Hills,"3,310",4,0,1,0,3,80,5,72,3,0
Texas,Illegal,1,West Orange3,"3,199",18,0,0,2,16,79,8,66,5,0
Texas,Illegal,1,Westover Hills,688,0,0,0,0,0,10,3,7,0,1
Texas,Illegal,1,West University Place,"15,700",5,0,0,5,0,146,22,115,9,0
Texas,Illegal,1,Westworth3,"2,790",4,0,0,1,3,136,11,114,11,0
Texas,Illegal,1,Whitehouse,"9,047",15,1,1,0,13,65,12,46,7,1
Texas,Illegal,1,White Oak3,"6,303",11,0,2,2,7,83,13,64,6,0
Texas,Illegal,1,Whitesboro,"4,158",9,0,0,1,8,24,2,19,3,0
Texas,Illegal,1,Whitewright3,"1,734",1,0,0,1,0,19,8,7,4,0
Texas,Illegal,1,Whitney3,"2,170",6,0,0,1,5,47,17,26,4,0
Texas,Illegal,1,Wichita Falls3,"104,673",405,9,83,76,237,"3,222",626,"2,318",278,1
Texas,Illegal,1,Willis3,"7,166",35,0,5,4,26,149,17,114,18,0
Texas,Illegal,1,Willow Park,"6,096",7,0,1,1,5,60,5,50,5,0
Texas,Illegal,1,Wills Point,"3,667",15,0,0,0,15,43,19,19,5,0
Texas,Illegal,1,Wilmer3,"4,919",12,0,0,6,6,113,25,73,15,0
Texas,Illegal,1,Windcrest3,"5,930",15,0,0,2,13,218,20,185,13,0
Texas,Illegal,1,Winnsboro,"3,302",7,1,2,1,3,46,17,25,4,0
Texas,Illegal,1,Wolfforth,"5,735",5,0,1,0,4,38,4,30,4,0
Texas,Illegal,1,Woodsboro,"1,399",0,0,0,0,0,2,0,2,0,0
Texas,Illegal,1,Woodway,"9,089",12,0,3,1,8,85,4,77,4,0
Texas,Illegal,1,Wortham,988,1,0,0,0,1,38,30,7,1,0
Texas,Illegal,1,Wylie,"54,460",41,0,17,6,18,374,20,324,30,1
Texas,Illegal,1,Yoakum,"5,956",12,0,1,1,10,57,35,21,1,0
Utah,Medical,2,Bluffdale,"17,826",35,0,9,2,24,248,46,184,18,0
Utah,Medical,2,Bountiful,"44,129",35,0,10,0,25,363,44,290,29,2
Utah,Medical,2,Brian Head3,94,2,0,0,0,2,12,1,10,1,0
Utah,Medical,2,Brigham City3,"19,792",33,0,8,1,24,274,41,201,32,2
Utah,Medical,2,Cedar City3,"35,486",63,3,22,2,36,533,76,411,46,0
Utah,Medical,2,Centerville,"17,855",20,0,17,0,3,396,66,300,30,1
Utah,Medical,2,Clearfield,"32,358",69,1,13,10,45,525,60,413,52,2
Utah,Medical,2,Clinton,"22,725",14,0,0,2,12,256,20,225,11,0
Utah,Medical,2,Cottonwood Heights3,"33,871",48,0,11,11,26,924,96,742,86,3
Utah,Medical,2,Draper,"49,326",71,0,30,10,31,"1,138",142,903,93,13
Utah,Medical,2,Enoch3,"7,340",11,0,2,0,9,32,6,20,6,0
Utah,Medical,2,Ephraim,"7,450",11,0,7,0,4,42,4,38,0,0
Utah,Medical,2,Farmington,"26,256",13,0,9,3,1,243,35,193,15,0
Utah,Medical,2,Grantsville,"12,468",27,4,14,0,9,129,14,100,15,7
Utah,Medical,2,Harrisville,"7,029",12,0,0,2,10,357,28,310,19,0
Utah,Medical,2,Heber,"17,849",22,0,4,2,16,172,15,141,16,0
Utah,Medical,2,Helper,"2,094",3,0,2,0,1,28,3,23,2,1
Utah,Medical,2,Herriman3,"56,312",37,0,9,3,25,492,58,376,58,3
Utah,Medical,2,Hurricane,"19,776",38,1,7,1,29,180,20,139,21,1
Utah,Medical,2,La Verkin,"4,491",12,0,4,0,8,85,5,77,3,0
Utah,Medical,2,Layton,"79,240",142,3,68,22,49,"1,409",173,"1,126",110,7
Utah,Medical,2,Lindon,"11,218",1,0,1,0,0,329,26,284,19,0
Utah,Medical,2,Logan,"51,899",100,0,41,6,53,592,82,472,38,2
Utah,Medical,2,Lone Peak,"30,191",5,0,1,0,4,274,29,220,25,2
Utah,Medical,2,Mapleton3,"11,068",4,0,1,1,2,54,8,43,3,0
Utah,Medical,2,Moab,"5,362",47,2,22,1,22,149,12,128,9,3
Utah,Medical,2,Mount Pleasant,"3,561",4,0,4,0,0,20,2,15,3,0
Utah,Medical,2,Murray,"49,169",237,2,35,50,150,"3,271",343,"2,339",589,4
Utah,Medical,2,Naples,"2,126",4,0,1,0,3,11,1,8,2,0
Utah,Medical,2,Nephi3,"6,498",4,0,1,0,3,91,20,66,5,0
Utah,Medical,2,North Ogden,"20,960",11,1,2,2,6,257,79,163,15,3
Utah,Medical,2,North Park,"16,529",10,0,8,0,2,94,7,70,17,
Utah,Medical,2,North Salt Lake,"21,540",14,0,7,0,7,465,68,350,47,1
Utah,Medical,2,Ogden,"88,309",446,4,79,75,288,"2,915",375,"2,151",389,18
Utah,Medical,2,Orem3,"98,902",106,0,27,15,64,"2,033",194,"1,666",173,2
Utah,Medical,2,Park City,"8,632",26,0,1,2,23,246,27,198,21,0
Utah,Medical,2,Payson3,"20,498",18,0,2,4,12,378,34,317,27,0
Utah,Medical,2,Perry3,"5,335",13,0,5,1,7,74,9,62,3,2
Utah,Medical,2,Pleasant Grove,"38,803",31,0,5,0,26,336,53,258,25,0
Utah,Medical,2,Pleasant View,"11,212",6,0,2,0,4,103,35,62,6,0
Utah,Medical,2,Price,"8,291",25,0,4,2,19,136,24,110,2,0
Utah,Medical,2,Riverdale,"8,876",24,2,6,1,15,389,12,351,26,1
Utah,Medical,2,Riverton,"45,095",31,0,15,2,14,580,86,434,60,3
Utah,Medical,2,Roosevelt,"7,359",49,0,27,4,18,323,30,225,68,3
Utah,Medical,2,Roy,"39,849",52,0,20,4,28,505,62,385,58,3
Utah,Medical,2,Salem,"8,902",1,0,0,0,1,50,4,41,5,0
Utah,Medical,2,Salt Lake City,"202,187","1,865",17,277,487,"1,084","14,865","1,545","11,128","2,192",67
Utah,Medical,2,Sandy,"97,091",175,2,33,28,112,"2,979",412,"2,211",356,13
Utah,Medical,2,Santa Clara/Ivins,"18,229",20,0,6,1,13,136,29,99,8,1
Utah,Medical,2,Santaquin/Genola3,"14,933",6,0,3,0,3,75,12,58,5,0
Utah,Medical,2,Saratoga Springs,"35,623",39,0,16,3,20,272,39,221,12,0
Utah,Medical,2,South Jordan,"80,090",105,2,32,12,59,"1,441",181,"1,144",116,5
Utah,Medical,2,South Ogden,"17,266",24,0,8,1,15,266,44,191,31,0
Utah,Medical,2,South Salt Lake,"25,816",249,4,39,73,133,"2,376",235,"1,679",462,12
Utah,Medical,2,Spanish Fork,"41,605",31,0,13,4,14,469,30,421,18,5
Utah,Medical,2,Springdale,641,4,0,0,0,4,19,2,17,0,0
Utah,Medical,2,Springville3,"33,728",26,1,7,3,15,440,30,383,27,1
Utah,Medical,2,St. George,"91,673",148,3,42,10,93,"1,025",148,772,105,1
Utah,Medical,2,Sunset,"5,387",12,0,4,0,8,91,13,68,10,0
Utah,Medical,2,Syracuse,"32,343",24,0,15,3,6,232,24,193,15,0
Utah,Medical,2,Tooele3,"36,527",107,1,31,10,65,815,130,597,88,7
Utah,Medical,2,Washington,"30,622",32,1,8,1,22,434,40,362,32,1
Utah,Medical,2,West Bountiful,"5,861",7,0,6,0,1,140,6,112,22,0
Utah,Medical,2,West Jordan,"117,955",291,4,43,44,200,"2,979",308,"2,353",318,6
Utah,Medical,2,West Valley,"135,887",718,6,97,96,519,"4,525",722,"2,833",970,16
Utah,Medical,2,Woods Cross,"11,625",33,0,7,1,25,235,23,158,54,0
Vermont,Recreational,4,Barre,"8,471",47,0,4,0,43,197,21,174,2,2
Vermont,Recreational,4,Barre Town,"7,698",9,1,2,0,6,60,3,57,0,0
Vermont,Recreational,4,Bellows Falls,"2,946",3,0,1,0,2,30,3,27,0,1
Vermont,Recreational,4,Bennington,"14,879",30,0,1,6,23,311,50,253,8,2
Vermont,Recreational,4,Berlin,"2,770",9,0,2,1,6,109,6,103,0,0
Vermont,Recreational,4,Bradford,"2,691",0,0,0,0,0,18,0,18,0,0
Vermont,Recreational,4,Brandon,"3,710",1,0,0,0,1,43,4,38,1,0
Vermont,Recreational,4,Brattleboro,"11,256",44,1,6,4,33,458,40,403,15,0
Vermont,Recreational,4,Brighton,"1,161",0,0,0,0,0,1,0,1,0,0
Vermont,Recreational,4,Bristol,"3,835",1,0,0,0,1,7,2,5,0,0
Vermont,Recreational,4,Burlington,"42,862",151,1,36,16,98,"1,032",109,906,17,3
Vermont,Recreational,4,Canaan,916,0,0,0,0,0,2,1,1,0,0
Vermont,Recreational,4,Castleton,"4,490",3,0,0,0,3,25,2,19,4,0
Vermont,Recreational,4,Chester,"3,011",3,0,0,0,3,18,5,13,0,0
Vermont,Recreational,4,Colchester,"17,129",15,0,4,1,10,250,21,226,3,0
Vermont,Recreational,4,Dover,"1,052",1,0,0,0,1,36,4,30,2,0
Vermont,Recreational,4,Essex,"22,156",32,0,2,2,28,329,36,287,6,2
Vermont,Recreational,4,Fair Haven,"2,536",2,0,0,0,2,35,1,32,2,0
Vermont,Recreational,4,Hardwick,"2,846",0,0,0,0,0,21,1,20,0,0
Vermont,Recreational,4,Hartford,"9,515",39,0,7,1,31,129,20,96,13,0
Vermont,Recreational,4,Hinesburg,"4,540",1,0,0,0,1,17,5,11,1,0
Vermont,Recreational,4,Killington,750,0,0,0,0,0,2,0,2,0,0
Vermont,Recreational,4,Ludlow,"1,854",4,0,0,0,4,9,1,8,0,0
Vermont,Recreational,4,Lyndonville,"1,160",4,0,0,0,4,16,0,16,0,0
Vermont,Recreational,4,Manchester,"4,206",6,0,0,0,6,28,1,25,2,0
Vermont,Recreational,4,Middlebury,"8,813",5,0,1,1,3,79,5,72,2,0
Vermont,Recreational,4,Milton,"10,882",13,0,3,1,9,106,18,85,3,0
Vermont,Recreational,4,Montpelier,"7,321",16,0,10,0,6,170,9,155,6,2
Vermont,Recreational,4,Morristown,"5,532",9,0,1,1,7,83,5,76,2,0
Vermont,Recreational,4,Newport,"4,222",29,1,4,1,23,57,6,50,1,1
Vermont,Recreational,4,Northfield,"6,560",4,0,0,0,4,17,2,14,1,1
Vermont,Recreational,4,Norwich,"3,409",3,0,1,0,2,19,7,11,1,0
Vermont,Recreational,4,Richmond,"4,123",3,0,0,0,3,12,2,9,1,0
Vermont,Recreational,4,Royalton,"2,881",0,0,0,0,0,13,2,11,0,0
Vermont,Recreational,4,Rutland,"14,930",44,0,8,5,31,322,40,263,19,5
Vermont,Recreational,4,Rutland Town,"4,117",5,0,4,0,1,47,0,45,2,0
Vermont,Recreational,4,Shelburne,"7,706",3,0,0,0,3,129,7,117,5,0
Vermont,Recreational,4,South Burlington,"19,690",33,0,5,6,22,608,33,557,18,0
Vermont,Recreational,4,Springfield,"8,859",17,0,3,0,14,121,20,99,2,0
Vermont,Recreational,4,St. Albans,"6,788",29,0,6,1,22,217,20,196,1,2
Vermont,Recreational,4,St. Johnsbury,"7,112",22,0,4,3,15,154,23,128,3,0
Vermont,Recreational,4,Stowe,"4,444",6,0,2,0,4,66,3,63,0,3
Vermont,Recreational,4,Swanton,"6,569",8,1,1,1,5,66,5,59,2,0
Vermont,Recreational,4,Thetford,"2,525",5,0,0,0,5,6,2,4,0,0
Vermont,Recreational,4,Vergennes,"2,577",2,0,1,1,0,72,41,30,1,0
Vermont,Recreational,4,Weathersfield,"2,727",1,0,0,0,1,9,3,5,1,0
Vermont,Recreational,4,Williston,"10,247",7,0,0,0,7,213,7,198,8,0
Vermont,Recreational,4,Wilmington,"1,787",4,0,0,0,4,12,2,5,5,0
Vermont,Recreational,4,Windsor,"3,272",4,0,0,0,4,10,1,9,0,0
Vermont,Recreational,4,Winhall,726,0,0,0,0,0,11,3,8,0,0
Vermont,Recreational,4,Winooski,"7,341",31,0,3,3,25,209,27,177,5,2
Vermont,Recreational,4,Woodstock,"2,907",1,0,1,0,0,10,2,7,1,0
Virginia,Decriminalized,3,Abingdon,"7,828",8,0,3,0,5,104,6,88,10,0
Virginia,Decriminalized,3,Alexandria,"161,525",295,3,12,83,197,"2,793",128,"2,322",343,3
Virginia,Decriminalized,3,Altavista,"3,401",11,0,1,2,8,176,4,165,7,0
Virginia,Decriminalized,3,Amherst,"2,174",1,0,0,0,1,13,2,10,1,0
Virginia,Decriminalized,3,Ashland,"7,947",17,0,3,3,11,133,9,117,7,0
Virginia,Decriminalized,3,Bedford,"6,601",5,1,1,0,3,69,4,65,0,1
Virginia,Decriminalized,3,Berryville,"4,393",2,0,2,0,0,40,4,35,1,0
Virginia,Decriminalized,3,Big Stone Gap,"5,080",7,1,3,0,3,73,4,61,8,8
Virginia,Decriminalized,3,Blacksburg,"44,422",29,0,13,2,14,310,29,266,15,0
Virginia,Decriminalized,3,Blackstone,"3,299",10,0,0,1,9,102,3,84,15,3
Virginia,Decriminalized,3,Bowling Green,"1,182",0,0,0,0,0,8,0,8,0,0
Virginia,Decriminalized,3,Bridgewater,"6,204",1,0,0,1,0,20,4,15,1,0
Virginia,Decriminalized,3,Broadway,"4,010",3,0,0,1,2,16,5,10,1,0
Virginia,Decriminalized,3,Buena Vista,"6,459",3,0,0,0,3,16,3,13,0,0
Virginia,Decriminalized,3,Cape Charles,"1,020",1,0,0,0,1,10,0,7,3,0
Virginia,Decriminalized,3,Cedar Bluff,989,0,0,0,0,0,8,0,6,2,0
Virginia,Decriminalized,3,Charlottesville,"47,671",189,5,25,28,131,916,79,765,72,2
Virginia,Decriminalized,3,Chase City,"2,201",6,0,0,1,5,27,8,17,2,0
Virginia,Decriminalized,3,Chatham,"1,422",2,0,0,1,1,6,1,5,0,0
Virginia,Decriminalized,3,Chesapeake,"247,118","1,020",15,80,112,813,"4,413",388,"3,697",328,19
